X,Y,name,amenity,shop,tourism,ele,cuisine,addr:housenumber,addr:street,addr:city,addr:postcode,religion,addr:state,leisure,denomination,website,opening_hours,operator,phone,brand,brand:wikidata,brand:wikipedia,historic,wheelchair,description,fee,man_made,capacity,name:en,outdoor_seating,wikidata,uuid,access,addr:unit,takeaway,smoking
-111.9498685,41.1839842,Barbacoa Mexican Grill,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.8278096,37.8427509,Barber J's Barber Shop,,hairdresser,,,,13,North Main Street,Parowan,84761,,ut,,,,,,,,,,,,,,,,,,,,,,,
-111.8885741,40.7609561,Barber Shop,,hairdresser,,,,376,State Street,Salt Lake City,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5724775,37.1106581,Barber Shop,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9318565,40.7907131,Barber Shop,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9011832,40.7636749,Barbiere,,hairdresser,,,,,,,,,,,,,,,,,,,,,,,,,Barbiere,,,,,,,
-111.5522508,40.7290322,Bare + Beauty,,cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5353216,40.455949,Barkers Mailbox Express,,mall,,,,332,West Main Street,Vernal,84078,,UT,,,,,,,,,,,,,,,,,,,,,,,
-109.6741018,38.6554814,Bar M Chuckwagon,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0253928,41.1756573,Barnes Bank,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5464975,37.115626,Barnes & Noble,,books,,,,,,,,,,,,,"Mo-Sa 10:00-21:00, Su 11:00-18:00",,,Barnes & Noble,Q795454,en:Barnes & Noble,,yes,,,,,,,,,,,,
-111.9775687,40.6210963,Barnes & Noble,,books,,,,,,,,,,,,,,,,Barnes & Noble,Q795454,en:Barnes & Noble,,,,,,,,,,,,,,
-111.8869464,40.6580285,Barnes & Noble,,books,,,,,,,,,,,,,,,,Barnes & Noble,Q795454,en:Barnes & Noble,,,,,,,,,,,,,,
-111.8933038,40.5662064,Barnes & Noble,,books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8607806,38.9586919,Barrett's,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7059832,40.300097,Barry Family Dental Group,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.654256,40.1082245,Barry's,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.439516,39.6250571,Barry's Auto Body,,car_repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.819925,38.7017975,Bartlett Wash Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.880981,40.889834,Barton Comfort Shoes,,shoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8863212,40.7652257,Bar-X,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.3070425,40.5612191,Baseball Diamonds,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,
-111.98433,41.112471,Base Exchange,,general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5705855,40.4330267,Basin Collision Repair,,car_repair,,,,2243 W 1500 S,,Vernal,84078,,UT,,,,,,(435) 789-7568,,,,,,,,,,,,,,,,,
-109.7325755,38.4793039,Basin Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5386728,40.4558295,Basin Saw,,hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5384687,40.4550249,Basin Sports,,sports,,,,511,West Main Street,Vernal,84078,,UT,,,,,,(435) 789-2199,,,,,,,,,,,,,,,,,
-112.0956796,38.774391,Basketball Hoops,,,,,,,,,,,,pitch,,,,,,,,,,,Hoops,,,,,,,,,,,
-111.9682052,41.2447494,Baskin-Robbins,ice_cream,,,,ice_cream,1188,Washington Boulevard,,,,,,,,,,,Baskin-Robbins,Q584601,en:Baskin-Robbins,,,,,,,,,,,,,,
-113.5849324,37.0620763,Baskin-Robbins,ice_cream,,,,ice_cream,2696,South Pioneer Road,,,,,,,,,,14356731950,Baskin-Robbins,Q584601,en:Baskin-Robbins,,,,,,,,,,,,,,
-111.946155,41.0609872,Baskin-Robbins,ice_cream,,,,ice_cream,,,,,,,,,,,,,Baskin-Robbins,Q584601,en:Baskin-Robbins,,,,,,,,,,,,,,
-111.8809832,40.8836816,Baskin-Robbins,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5530776,40.7263548,Bass Factory Outlet,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9537526,41.3178505,Bates School,school,,,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5556415,37.1121276,Bath & Body,,beauty,,,,,,,,,,,,,"Mo-Th 10:30-21:00, Fr,Sa 10:30-22:00",,,,,,,yes,,,,,,,,,,,,
-113.5451014,37.116313,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,Bath & Body Works,Q810773,en:Bath & Body Works,,,,,,,,,,,,,,
-111.8943132,40.5621271,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,Bath & Body Works,Q810773,en:Bath & Body Works,,,,,,,,,,,,,,
-111.551697,40.7296786,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,Bath & Body Works,Q810773,en:Bath & Body Works,,,,,,,,,,,,,,
-111.8268965,40.7393534,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,Bath & Body Works,Q810773,en:Bath & Body Works,,,,,,,,,,,,,,
-111.9549716,40.6936866,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,Bath & Body Works,Q810773,en:Bath & Body Works,,,,,,,,,,,,,,
-111.6804857,40.2747896,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9042504,40.7657656,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9071673,40.9841813,Bath & Body Works,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6588169,40.2988702,Bath & Body Works,,perfumery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8741133,40.8605966,Bathrooms Lewis Park,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5269242,37.1255576,BatteriesPlus+,,electronics,,,,,,,,,,,,,"Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 10:00-17:00",,,,,,,,,,,,,,,,,,,
-111.9810039,41.0724478,Batteries Plus Bulbs,,electronics,,,,852,West Hill Field Road,Layton,84041,,UT,,,https://www.batteriesplus.com/store-locator/ut/356,"Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 10:00-17:00",,+1 801 544 7111,Batteries Plus Bulbs,Q17005157,,,,,,,,,,,,,,,
-111.7041278,40.2740806,Batteries Plus Bulbs,,electronics,,,,,,,,,,,,,,,,Batteries Plus Bulbs,Q17005157,,,,,,,,,,,,,,,
-111.5890933,40.8566135,Bauchmanns Pony Express Station Historical Marker,,,,1767,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.6646387,40.2622334,Baymont Inn & Suites Provo River,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8875947,40.7570765,Bayou Customer parking,parking,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,customers,,,
-111.90232,41.000307,Bayview Animal Hospital,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5072299,40.6514656,Bazooka's by ColeSport,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.002999,41.0898877,BC Sales Co,,shoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8954141,40.5629359,BC Surf & Sport,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8542045,40.7642882,B&D Burgers,fast_food,,,,burger,,,,,,,,,,"Mo-Fr 10:30-21:30, Sa,Su 11:00-21:00",,,,,,,,,,,,,,,,,,,
-112.0018131,41.2590979,BDO Outlet,,wholesale,,,,986,West 2nd Street,Ogden,84404,,UT,,,,Mo-Sa 09:00-20:00,BDO,,,,,,,,,,,,,,,,building 12A,,
-113.5610001,37.1121648,Beach Bum,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7817531,40.3720853,Beaches Tanning Center,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.062385,41.1390831,Beach House Tanning,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.207851,41.0145737,Beacon Knob,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0682241,37.6612014,Bealls,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5518719,40.4508984,Bealls,,department_store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9854653,40.5073866,Beans and Brew,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0255493,40.7042342,Beans and Brews,,kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8228516,40.388182,Beans & Brews,cafe,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9123735,40.6212629,Beans & Brews,cafe,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8772948,40.7494726,Beans & Brews,cafe,,,,,,,,,,,,,http://beansandbrews.com/location.php?salt-lake-city-1,,,,,,,,,,,,,,,,,,,,
-109.5687161,40.4359171,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.879055,40.4322005,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8899911,40.5449898,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9390803,40.5873961,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8663316,40.6491127,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9403884,40.6534932,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8885685,40.7630952,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9493031,41.1861649,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0252156,40.6382109,Beans & Brews,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8703904,40.7256376,Beans & Brews Coffee house,fast_food,,,,coffee_shop,719 E,2100 South,Salt Lake City,84106,,UT,,,,Mo-Su 05:30-21:00,Beans & Brews,,,,,,,,,,,,,,,,,,
-113.5362877,37.1002436,Beans & Brews Coffee House,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8847824,40.5270556,Beans & Brews Coffee House,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9096437,40.5580486,Beans 'n Brew,cafe,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8528138,40.5591396,Beans 'n' Brew,cafe,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7817941,40.373359,Beany's,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7310911,39.7881841,Bear Canyon Campground,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.9964284,39.8960197,Bear Hollow Camp,,,camp_site,,,,,,,,,,,,,LDS Church,,,,,,,,,,,,,,,,,,
-111.4010424,41.9471481,Bear Lake Community Health Center,clinic,,,,,325,West Logan Highway,Blanding,84028,,,,,https://www.bearlakecommunityhealthcenter.org/,,Bear Lake Community Health Centers,+1 435 946 3660,,,,,,,,,,,,,,,,,
-111.3990308,41.965433,Bear Lake Marina Campground,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4568301,41.921333,Bear Lake Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.3930763,41.9424938,Bear Lake Pizza,restaurant,,,,Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.3429819,41.846048,Bear Lake State Park,,,,1808,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-113.5835218,37.1094551,Bear Paw,restaurant,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1230052,41.6096535,Bear River Cemetery,grave_yard,,,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1293943,41.6149312,Bear River City School,school,,,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1625947,41.7246194,Bear River High School,school,,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1583824,41.725177,Bear River Middle School,school,,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.2630056,41.4641008,Bear River Migratory Bird Refuge,,,,1282,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-112.2688401,41.4796556,Bear River National Migratory Bird Refuge (historical),,,,1283,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.3930334,41.9429247,Bear Trapper Steakhouse,restaurant,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.1541561,39.5217221,Beaver Dam Campground,,,camp_site,,,,,,,,,,,,,USFS,,,,,,,,,,,,,,sonora_20130614,,,,
-112.0477286,41.804094,Beaver Dam Cemetery,grave_yard,,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.9914169,39.8962369,Beaver Lake Camp,,,camp_site,,,,,,,,,,,,,LDS Church,,,,,,,,,,,,,,,,,,
-112.6421871,38.2739267,Beaver Library,library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.6413472,38.2830972,Beaver Montys Person Tire,,tyres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5417305,41.9678692,Beaver Mountain,,,,2211,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,Q4878141,,,,,
-112.643454,38.266246,Beaver Office Interpretive (Dispersed Camping),,,camp_site,,,,,,,,,,,,,USFS,,,,,,,,,,,,,,sonora_20130614,,,,
-112.6415871,38.2738733,Beaver Post Office,post_office,,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.6459835,38.251257,Beaver Taco,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9073156,40.9842467,Beckett and Robb,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8914263,40.7658596,Beckett & Robb,,clothes,,,,150,South Main Street,,,,,,,https://www.beckettrobb.com/pages/location-page-salt-lake-city-utah,,,+1-801-415-9434,,,,,,,,,,,,,,,,,
-111.6584801,40.2992444,Beckett & Robb,,clothes,,,,4801,North University Avenue,Provo,84604,,UT,,,,,,,,,,,,,,,,,,,,,480,,
-111.8605629,40.6202877,Bed Bath & Beyond,,houseware,,,,7210 S,Union Park Ave,Midvale,84047,,,,,,,,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,,,
-113.5235233,37.1284946,Bed Bath & Beyond,,houseware,,,,,,,,,,,,,"Mo-Fr 09:00-21:00, Sa 09:00-21:00, Su 11:00-18:00",,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,2,,
-111.8207551,40.3845231,Bed Bath & Beyond,,houseware,,,,,,,,,,,,,,,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,,,
-111.9810663,40.6215442,Bed Bath & Beyond,,houseware,,,,,,,,,,,,,,,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,,,
-111.5418738,40.7204473,Bed Bath & Beyond,,houseware,,,,,,,,,,,,,,,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,,,
-111.9423385,40.6482118,Bed Bath & Beyond,,houseware,,,,,,,,,,,,,,,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,,,
-111.9845263,41.1899187,Bed Bath & Beyond,,houseware,,,,,,,,,,,,,,,,Bed Bath & Beyond,Q813782,en:Bed Bath & Beyond,,,,,,,,,,,,,,
-109.5016526,38.538912,Beds and Bagels,,,hotel,,,2308,Old City Park Road,,,,,,,https://www.moabbedsandbagels.com/,,,,,,,,,,,,,,,,,,,,
-109.9453265,38.1660127,Beehive Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5389386,37.1003757,Beehive Baby Academy,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8802269,40.884797,Beehive Bakery and Cafe,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8358318,41.7268597,Beehive Grill,restaurant,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5388793,37.1002401,Beehive Montessori Academy,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8861685,40.765224,Beer Bar,pub,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
-111.8913957,40.7663933,Beerhive Pub,pub,,,,,128,South Main Street,,,,,,,http://www.urbanspoon.com/r/54/1464971/restaurant/Downtown/Beerhive-Pub-Salt-Lake-City,,,,,,,,,,,,,,,,,,,,
-112.0256984,41.1651177,Beez Cafe,restaurant,,,,american,5410,South 1900 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.4322394,38.4203014,Behind The Rocks Road,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5573371,37.1066536,Behive Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5851506,37.0909015,Beijing Buffet,restaurant,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0170152,41.4969159,Beijing Buffet,restaurant,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8657932,40.6176891,Belgian Waffle,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.642163,38.2785816,Belknap School,school,,,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0244272,41.3057388,Bella's,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8116603,38.5909599,Bell Canyon,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7708641,40.3571891,Belle Monet Clubhouse pool,,,,,,,,,,,,swimming_pool,,,,Parker Brown,,,,,,,Belle Monet Clubhouse swimming pool.,,,,,,,,private,,,
-109.6796528,38.0094083,Bellybutton Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1455097,41.8160376,Belmont Church,place_of_worship,,,1333,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-110.9670139,37.2824883,Bement Arch Viewpoint,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8970234,40.7551957,Bench-made furniture,,furniture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8907079,40.7005884,Benchmark Books,,books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8185563,39.1546747,Benderz,,,,,,,,,,,,dance,,,,,,,,,,,,,,,,,,,,,,
-113.5931681,37.1108799,Ben Franklin,,department_store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.893,40.76586,Benihana,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7318737,40.0768987,Benjamin Cemetery,grave_yard,,,1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.897253,40.5273477,Benjamin Moore,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.584281,37.1103847,Benja Thai & Sushi,restaurant,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9516076,41.2504997,Ben Lomond High School,school,,,1359,,,,,,,,,,,,,,,,,,,,,,,,,Q4886072,,,,,
-111.969923,41.220339,Ben Lomond Hotel,,,hotel,,,2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.637154,41.2538304,Ben Lomond Station Post Office,post_office,,,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.2518813,39.0705178,Bennett Field Wildlife Management Area,,,,1670,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.9502312,41.1840154,Bennion Crafts,,craft,,,,,,,,,,,,,09:00-21:00,,,,,,,,,,,,,,,,,,,
-112.0587875,41.1758738,Ben's,,car_repair,,,,,West 4800 South,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.2972422,40.650754,Benson Grist Mill,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,Q14711448,,,,,
-111.9051562,41.7951095,Benson School,school,,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5844823,37.1084794,Bentley House,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9540799,41.1928469,Berean Baptist Church,place_of_worship,,,1391,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-111.8950719,40.6112455,Bernie & Brothers Barber Co.,,hairdresser,,,,114,W Center St,Midvale,84047,,UT,,,http://bernieandbrothers.com,,,801-566-3461,,,,,,,,,,,,,,,,,
-111.9841175,41.1903116,Bert Murdock Music,,music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7246603,40.3148258,Bert Murdock's,,musical_instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.6613539,37.6458074,Beryl Baptist Church,place_of_worship,,,1592,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-113.6607534,37.7100833,Beryl Baptist Church,place_of_worship,,,,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-111.9849247,41.186434,Best Burger,fast_food,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8996002,40.8602124,Best Burger,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.005385,41.175224,Best Buy,,electronics,,,,1093,West Riverdale Road,Riverdale,84405,,UT,,,,,,+1-801-395-0045,Best Buy,Q533415,en:Best Buy,,,,,,,,,,,,,,
-113.5232121,37.1286379,Best Buy,,electronics,,,,,,,,,,,,http://bestbuy.com,"Jan-Dec: Mo-Th 10:00-21:00; Fr, Sa 10:00-21:30; Su 11:00-20:00",,,Best Buy,Q533415,en:Best Buy,,,,,,,,,,,,1,,
-111.5391371,40.7209312,Best Buy,,electronics,,,,,,,,,,,,,,,,Best Buy,Q533415,en:Best Buy,,,,,,,,,,,,,,
-111.8869678,40.6585616,Best Buy,,electronics,,,,,,,,,,,,,,,,Best Buy,Q533415,en:Best Buy,,,,,,,,,,,,,,
-111.8364287,41.7593953,Best Buy,,electronics,,,,,,,,,,,,,,,,Best Buy,Q533415,en:Best Buy,,,,,,,,,,,,,,
-112.5439473,37.1258639,Best Friends Visitor Center,,,information,,,,,,,,,,,,,Best Friends Animal Sanctuary,,,,,,,,,,,,,,,,,,
-112.5261875,37.0440314,Best Friends Visitor Center,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.534941,37.1224395,Best Mattress,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,,
-111.8242113,40.3781286,Best Vinyl,,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8357245,41.7288134,Best Western Baugh,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5803785,37.1100635,Best Western - Coral Hills,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0123068,41.2437995,Best Western High Country Inn,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.834483,40.3870375,Best Western Motel,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.64714,38.2944391,Best Western Paradise Inn,,,hotel,,,1451,North 300 West Street,Beaver,84713,,UT,,,,,,,,,,,,,,,,,,,,,,,
-112.3238574,38.9885439,Best Western Paradise Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5846812,37.089008,Best Western Plus Abbey Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5462556,40.7265124,Best Western Plus Landmark Inn & Pancake House,,,hotel,,,,,,,,,,,,,,,Best Western,Q830334,en:Best Western,,,,,,,,,,,,,,
-112.1574677,37.673696,Best Western Plus Ruby's Inn,,,hotel,,,,,,,,,,,https://www.rubysinn.com/,,,,,,,,,,,,,,,,,,,,
-111.8344808,41.7360409,Best Western Plus Weston Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.5310902,37.0479326,Best Western Red Hills,,,motel,,,125,West Center,Kanab,,,,,,,,Best Western,,,,,,,,,,,,,,,,,,
-112.0843556,38.7858076,Best Western Richfield Inn,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0622875,37.680267,BEST WESTERN Town & Country Inn,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.3869,38.238608,Betenson Flat Trailhead,,,camp_site,,,,,,,,,,,,,USFS,,,,,,,,,,,,,,sonora_20130614,,,,
-111.8521569,40.7274466,Bethel Baptist Church,place_of_worship,,,1353,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-113.0688377,37.6627548,Bethel Ministry,place_of_worship,,,1809,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-111.1279704,38.3616725,Betonite Hills,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.915716,40.3854874,Betos,fast_food,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8042196,39.6000292,Beto's,fast_food,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9551622,40.5881044,Beto's,fast_food,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9498208,41.197875,Beto's,fast_food,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9702423,41.2466571,Beto's,fast_food,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9349502,41.1518905,Beto's,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5677873,40.4366392,Beto's,restaurant,,,,mexican,,,Vernal,84078,,UT,,,,,,,,,,,,,,,,,,,,,,yes,no
-111.414156,40.4972112,Beto's,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7847777,40.3741217,Beto's,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8989154,40.6202861,Beto's,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9303181,40.8489224,Beto's,restaurant,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8784837,40.7609399,Beto's Mexican Food,fast_food,,,,mexican,435,East 400 South,Salt Lake City,84111,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.2626879,37.4520834,Betty Pass Caves Parking,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
